ID_herd;ID_farm;H3N1;Longitude;Latitude;Species;SubspeciesList;Outdoor;ProductionList;Capacity;Date_capacity
BE80152270-0302;BE80152270;#N/A;5.7136;49.86731;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80152270-0303;BE80152270;#N/A;5.7136;49.86731;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80046731-0301;BE80046731;#N/A;5.20507;49.87808;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE80152505-0301;BE80152505;#N/A;5.266299993;49.87968441;Pluimvee;CHCK;Yes;MEATP;9500;1/04/2019
BE80152505-0302;BE80152505;#N/A;5.266299993;49.87968441;Pluimvee;CHCK;Yes;MEATP;9500;1/04/2019
BE80152505-0303;BE80152505;#N/A;5.266299993;49.87968441;Pluimvee;CHCK;Yes;MEATP;9500;1/04/2019
BE80152505-0304;BE80152505;#N/A;5.266299993;49.87968441;Pluimvee;CHCK;Yes;MEATP;9500;1/04/2019
BE80060661-0301;BE80060661;#N/A;5.68351;49.8798;Pluimvee;CHCK;NA;MEATP;11000;1/04/2019
BE80130129-0301;BE80130129;#N/A;5.45122077;49.88727615;Pluimvee;CHCK;NA;MEATP;24999;1/04/2019
BE80040901-0301;BE80040901;#N/A;5.69505;49.88925;Pluimvee;CHCK;Yes;MEATP;13000;1/04/2019
BE80040901-0302;BE80040901;#N/A;5.69505;49.88925;Pluimvee;CHCK;Yes;CELAY;80;1/04/2019
BE90098517-0301;BE90098517;#N/A;5.011323514;49.89235322;Pluimvee;CHCK;Yes;MEATP;190;1/04/2019
BE90032141-0301;BE90032141;#N/A;4.904465051;49.89367735;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90032141-0302;BE90032141;#N/A;4.904465051;49.89367735;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90055079-0301;BE90055079;#N/A;4.963491371;49.90540838;Pluimvee;CHCK;No;NPRWA;0;1/04/2019
BE90031854-0301;BE90031854;#N/A;4.9929;49.90774;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90031854-0302;BE90031854;#N/A;4.9929;49.90774;Pluimvee;CHCK;NA;MEATP;4200;1/04/2019
BE80153218-0301;BE80153218;#N/A;5.36676;49.90911;Pluimvee;CHCK;Yes;MEATP.CELAY;400;1/04/2019
BE80084569-0301;BE80084569;#N/A;5.2658;49.92119;Pluimvee;CHCK;NA;MEATP;6000;1/04/2019
BE80124277-0301;BE80124277;#N/A;5.416055036;49.92313718;Pluimvee;CHCK;No;CELAY;59920;1/04/2019
BE80151274-0301;BE80151274;#N/A;5.68727;49.94629;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE80151274-0302;BE80151274;#N/A;5.68727;49.94629;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE80125397-0301;BE80125397;#N/A;5.24497;49.94782;Pluimvee;CHCK;Yes;CELAY;20500;1/04/2019
BE80034928-0301;BE80034928;#N/A;5.4161;49.95421;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80034928-0302;BE80034928;#N/A;5.4161;49.95421;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90094945-0401;BE90094945;#N/A;5.057120667;49.9565769;Loopvogel;EMU;NA;NOCSP;1;1/04/2019
BE50087938-0301;BE50087938;#N/A;4.37691;49.96037;Pluimvee;CHCK;NA;MEATP;80000;1/04/2019
BE50064059-0301;BE50064059;#N/A;4.21457;49.96501;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE90014720-0301;BE90014720;#N/A;4.48643;49.96528;Pluimvee;CHCK;NA;MEATP;22000;1/04/2019
BE80137921-0301;BE80137921;#N/A;5.64012;49.96681;Pluimvee;CHCK;NA;MEATP;4400;1/04/2019
BE80044842-0301;BE80044842;#N/A;5.46752;49.98351;Pluimvee;CHCK;Yes;CELAY;22805;1/04/2019
BE50057011-0301;BE50057011;#N/A;4.32228;49.98368;Pluimvee;CHCK;NA;MEATP;39900;1/04/2019
BE80151908-0301;BE80151908;#N/A;5.59373;49.98458;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80151908-0302;BE80151908;#N/A;5.59373;49.98458;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80105949-0301;BE80105949;#N/A;5.46573;49.98814;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80105949-0302;BE80105949;#N/A;5.46573;49.98814;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE50064253-0301;BE50064253;#N/A;4.20739;49.99457;Pluimvee;CHCK;Yes;CELAY;200;1/04/2019
BE80152920-0301;BE80152920;#N/A;5.730823901;49.99857414;Pluimvee;CHCK;Yes;CELAY;199;1/04/2019
BE80152920-0302;BE80152920;#N/A;5.730823901;49.99857414;Pluimvee;CHCK;NA;MEATP;0;1/04/2019
BE80151983-0301;BE80151983;#N/A;5.01265;49.99896;Pluimvee;CHCK;NA;MEATP;6500;1/04/2019
BE80030574-0301;BE80030574;#N/A;5.74625;50.00148;Pluimvee;CHCK;Yes;CELAY;12000;1/04/2019
BE50087768-0301;BE50087768;#N/A;4.3209;50.00253;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE90078036-0301;BE90078036;#N/A;4.96291;50.01208;Pluimvee;CHCK;Yes;CELAY;199;1/04/2019
BE90091857-0301;BE90091857;#N/A;4.45032;50.02959;Pluimvee;DUCK.TRK.GSE.CHCK;Yes;NA;0;1/04/2019
BE80130791-0401;BE80130791;#N/A;5.38461;50.03754;Loopvogel;OSTR;Yes;MEATP;NA;1/04/2019
BE50055823-0301;BE50055823;#N/A;4.29788;50.04855;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90098657-0301;BE90098657;#N/A;4.4328;50.0544;Pluimvee;CHCK;Yes;CELAY;20000;1/04/2019
BE50074941-0301;BE50074941;#N/A;4.2443;50.05558;Pluimvee;CHCK;Yes;CELAY;2500;1/04/2019
BE80112902-0301;BE80112902;#N/A;5.27256;50.06191;Pluimvee;CHCK;NA;MEATP;6500;1/04/2019
BE80112902-0302;BE80112902;#N/A;5.27256;50.06191;Pluimvee;CHCK;NA;MEATP;6500;1/04/2019
BE90015050-0301;BE90015050;#N/A;4.4285863;50.06486979;Pluimvee;CHCK;No;CELAY;39600;1/04/2019
BE80023667-0301;BE80023667;#N/A;5.74569;50.06517;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE50055645-0301;BE50055645;#N/A;4.2329;50.07342;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE80148370-0301;BE80148370;#N/A;5.25767;50.08949;Pluimvee;CHCK;NA;MEATP;199;1/04/2019
BE90048961-0301;BE90048961;#N/A;4.92524;50.09046;Pluimvee;NOTRE;NA;NOCSP;650;1/04/2019
BE90030378-0301;BE90030378;#N/A;4.585677734;50.0905967;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE80144596-0301;BE80144596;#N/A;5.54964;50.09276;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE50056099-0301;BE50056099;#N/A;4.3296;50.09337;Pluimvee;CHCK;No;CELAY;19175;1/04/2019
BE80075152-0301;BE80075152;#N/A;5.61155;50.1022;Pluimvee;CHCK;NA;MEATP;10000;1/04/2019
BE80096516-0301;BE80096516;#N/A;5.61133;50.10405;Pluimvee;CHCK;NA;MEATP;50;1/04/2019
BE80010719-0301;BE80010719;#N/A;5.49575;50.10648;Pluimvee;CHCK;NA;MEATP;5600;1/04/2019
BE90070930-0301;BE90070930;#N/A;4.642462078;50.1074271;Pluimvee;CHCK;Yes;CELAY;500;1/04/2019
BE90092993-0301;BE90092993;#N/A;5.04694;50.10974;Pluimvee;CHCK;NA;MEATP;385;1/04/2019
BE80137891-0301;BE80137891;#N/A;5.63152;50.11736;Pluimvee;DUCK;Yes;MEATP;1440;1/04/2019
BE50055981-0301;BE50055981;#N/A;4.33292;50.11868;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90097081-0301;BE90097081;#N/A;4.935199972;50.12066046;Pluimvee;CHCK;Yes;CELAY;15730;1/04/2019
BE50054479-0301;BE50054479;#N/A;4.32622;50.12656;Pluimvee;CHCK;Yes;MEATP;9600;1/04/2019
BE90052401-0301;BE90052401;#N/A;4.980610385;50.13141643;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE50058644-0301;BE50058644;#N/A;4.20276;50.1332;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE50126860-0301;BE50126860;#N/A;4.29111;50.13344;Pluimvee;CHCK;Yes;CELAY;6000;1/04/2019
BE80143654-0301;BE80143654;#N/A;5.2909;50.1339;Pluimvee;CHCK;Yes;CELAY;49;1/04/2019
BE90083080-0301;BE90083080;#N/A;4.6693;50.1348;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90054447-0301;BE90054447;#N/A;4.74013;50.13553;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE90054447-0302;BE90054447;#N/A;4.74013;50.13553;Pluimvee;CHCK;Yes;CELAY;880;1/04/2019
BE80150219-0301;BE80150219;#N/A;5.62552;50.13903;Pluimvee;CHCK;Yes;CELAY;9000;1/04/2019
BE80108883-0301;BE80108883;#N/A;5.90623;50.14151;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE80078100-0301;BE80078100;#N/A;5.31215;50.14207;Pluimvee;CHCK;Yes;CELAY;100;1/04/2019
BE80153072-0301;BE80153072;#N/A;5.62578;50.14323;Pluimvee;CHCK;NA;HERM;7000;1/04/2019
BE90038018-0301;BE90038018;#N/A;4.743300293;50.14573559;Pluimvee;CHCK;NA;MEATP;200;1/04/2019
BE90038018-0302;BE90038018;#N/A;4.743300293;50.14573559;Pluimvee;TRK;NA;MEATP;200;1/04/2019
BE90038018-0303;BE90038018;#N/A;4.743300293;50.14573559;Pluimvee;GFWL;NA;MEATP;200;1/04/2019
BE50057869-0301;BE50057869;#N/A;4.28438;50.14729;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE80151088-0301;BE80151088;#N/A;5.32029;50.14815;Pluimvee;CHCK;NA;MEATP;39600;1/04/2019
BE50054355-0301;BE50054355;#N/A;4.33804;50.14984;Pluimvee;CHCK;NA;MEATP;19000;1/04/2019
BE50138001-0301;BE50138001;#N/A;4.32531;50.15006;Pluimvee;CHCK;Yes;BL;18600;1/04/2019
BE90033377-0301;BE90033377;#N/A;4.90927;50.15145;Pluimvee;CHCK;No;CELAY;8000;1/04/2019
BE80007548-0301;BE80007548;#N/A;5.28889;50.15158;Pluimvee;CHCK;Yes;CELAY;1500;1/04/2019
BE80147471-0301;BE80147471;#N/A;5.5221;50.15382;Pluimvee;CHCK;Yes;MEATP;15000;1/04/2019
BE80147471-0302;BE80147471;#N/A;5.5221;50.15382;Pluimvee;CHCK;Yes;MEATP;6500;1/04/2019
BE80147471-0303;BE80147471;#N/A;5.5221;50.15382;Pluimvee;CHCK;Yes;MEATP;6500;1/04/2019
BE80152947-0301;BE80152947;#N/A;5.34215;50.15837;Pluimvee;CHCK;NA;MEATP;26000;1/04/2019
BE80152947-0302;BE80152947;#N/A;5.34215;50.15837;Pluimvee;CHCK;NA;MEATP;52000;1/04/2019
BE80152947-0303;BE80152947;#N/A;5.34215;50.15837;Pluimvee;CHCK;NA;MEATP;52000;1/04/2019
BE50135797-0301;BE50135797;#N/A;4.35944;50.16421;Pluimvee;CHCK;NA;MEATP;39600;1/04/2019
BE90097154-0301;BE90097154;#N/A;4.53327;50.16462;Pluimvee;CHCK;NA;MEATP;80000;1/04/2019
BE90001785-0301;BE90001785;#N/A;4.8896;50.16548;Pluimvee;CHCK;NA;MEATP;13000;1/04/2019
BE80072285-0301;BE80072285;#N/A;5.37646;50.16551;Pluimvee;CHCK;NA;MEATP;10000;1/04/2019
BE90077420-0301;BE90077420;#N/A;4.734950931;50.16772825;Pluimvee;CHCK;NA;MEATP;39990;1/04/2019
BE80142291-0301;BE80142291;#N/A;5.67256;50.17043;Pluimvee;CHCK;Yes;CELAY;36000;1/04/2019
BE50058059-0301;BE50058059;#N/A;4.21236;50.17136;Pluimvee;CHCK;Yes;CELAY;12000;1/04/2019
BE80095404-0301;BE80095404;#N/A;5.50152;50.17144;Pluimvee;CHCK;Yes;CELAY;180;1/04/2019
BE90088384-0301;BE90088384;#N/A;4.703798335;50.17217035;Pluimvee;CHCK;Yes;CELAY;40000;1/04/2019
BE50058350-0301;BE50058350;#N/A;4.18257;50.1771;Pluimvee;CHCK;NA;MEATP;39900;1/04/2019
BE50057648-0301;BE50057648;#N/A;4.22691;50.17846;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90026559-0301;BE90026559;#N/A;5.14156;50.1795;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90011993-0301;BE90011993;#N/A;4.692768239;50.18244113;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90011993-0302;BE90011993;#N/A;4.692768239;50.18244113;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90036661-0301;BE90036661;#N/A;4.96895;50.18282;Pluimvee;CHCK;NA;MEATP;14400;1/04/2019
BE90026834-0301;BE90026834;#N/A;4.80134;50.18286;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90026834-0302;BE90026834;#N/A;4.80134;50.18286;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90026834-0303;BE90026834;#N/A;4.80134;50.18286;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90026834-0304;BE90026834;#N/A;4.80134;50.18286;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE50057486-0301;BE50057486;#N/A;4.17827;50.18392;Pluimvee;CHCK;NA;BRM;18000;1/04/2019
BE90097316-0301;BE90097316;#N/A;5.038254151;50.18443864;Pluimvee;CHCK;NA;MEATP;600;1/04/2019
BE80072951-0301;BE80072951;#N/A;5.36454;50.18526;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE90014216-0301;BE90014216;#N/A;4.60503;50.18929;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90026931-0301;BE90026931;#N/A;4.75061;50.19027;Pluimvee;CHCK;Yes;MEATP;4400;1/04/2019
BE50054622-0301;BE50054622;#N/A;4.30002;50.19148;Pluimvee;CHCK;Yes;CELAY;7900;1/04/2019
BE50054649-0301;BE50054649;#N/A;4.31196;50.19152;Pluimvee;CHCK;Yes;CELAY;2400;1/04/2019
BE90027032-0301;BE90027032;#N/A;4.73772;50.19278;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90027032-0302;BE90027032;#N/A;4.73772;50.19278;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90027032-0303;BE90027032;#N/A;4.73772;50.19278;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90036406-0301;BE90036406;#N/A;5.226383342;50.19469156;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90036406-0302;BE90036406;#N/A;5.226383342;50.19469156;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90026842-0301;BE90026842;#N/A;4.79295904;50.1947674;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE50054770-0301;BE50054770;#N/A;4.34293;50.19497;Pluimvee;CHCK;Yes;CELAY;6000;1/04/2019
BE90016820-0301;BE90016820;#N/A;4.83566;50.19665;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE90001548-0301;BE90001548;#N/A;4.62369;50.19845;Pluimvee;CHCK;NA;MEATP;33000;1/04/2019
BE90001742-0301;BE90001742;#N/A;4.58917;50.19858;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE90026427-0301;BE90026427;#N/A;5.03259;50.1987;Pluimvee;CHCK;Yes;CELAY;1200;1/04/2019
BE90011977-0301;BE90011977;#N/A;4.66513;50.20069;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE90058809-0301;BE90058809;#N/A;4.676060025;50.20104455;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE90090346-0301;BE90090346;#N/A;5.22321;50.20281;Pluimvee;NOTRE;NA;NOCSP;170;1/04/2019
BE80133721-0301;BE80133721;#N/A;5.83455;50.20286;Pluimvee;CHCK;Yes;MEATP;9600;1/04/2019
BE90089941-0301;BE90089941;#N/A;4.679057421;50.20468218;Pluimvee;CHCK;NA;MEATP;80000;1/04/2019
BE80124269-0301;BE80124269;#N/A;5.28796;50.20477;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE80124269-0302;BE80124269;#N/A;5.28796;50.20477;Pluimvee;CHCK;NA;MEATP;22000;1/04/2019
BE80124269-0303;BE80124269;#N/A;5.28796;50.20477;Pluimvee;CHCK;NA;MEATP;41500;1/04/2019
BE80124269-0304;BE80124269;#N/A;5.28796;50.20477;Pluimvee;CHCK;NA;MEATP;41500;1/04/2019
BE50054754-0301;BE50054754;#N/A;4.34964;50.20606;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE50054754-0302;BE50054754;#N/A;4.34964;50.20606;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE50087148-0301;BE50087148;#N/A;4.23846;50.20713;Pluimvee;CHCK;NA;BRM;10000;1/04/2019
BE50087148-0302;BE50087148;#N/A;4.23846;50.20713;Pluimvee;CHCK;NA;BRM;10000;1/04/2019
BE90056857-0301;BE90056857;#N/A;5.04624;50.21085;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE80002678-0301;BE80002678;#N/A;5.28547;50.2111;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE80002678-0302;BE80002678;#N/A;5.28547;50.2111;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE80002678-0303;BE80002678;#N/A;5.28547;50.2111;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE80002678-0304;BE80002678;#N/A;5.28547;50.2111;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE90076440-0401;BE90076440;#N/A;5.190070464;50.21155499;Loopvogel;OSTR;Yes;MEATP;NA;1/04/2019
BE90026710-0301;BE90026710;#N/A;4.79435;50.21732;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE90092462-0301;BE90092462;#N/A;4.812609294;50.21848561;Pluimvee;CHCK;NA;MEATP;39000;1/04/2019
BE90092462-0302;BE90092462;#N/A;4.812609294;50.21848561;Pluimvee;CHCK;NA;MEATP;39000;1/04/2019
BE90092462-0303;BE90092462;#N/A;4.812609294;50.21848561;Pluimvee;CHCK;NA;MEATP;39000;1/04/2019
BE90092462-0304;BE90092462;#N/A;4.812609294;50.21848561;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE90092462-0305;BE90092462;#N/A;4.812609294;50.21848561;Pluimvee;CHCK;NA;MEATP;39000;1/04/2019
BE90018238-0301;BE90018238;#N/A;4.86856;50.22158;Pluimvee;CHCK;NA;MEATP;21500;1/04/2019
BE90018238-0302;BE90018238;#N/A;4.86856;50.22158;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE90021621-0301;BE90021621;#N/A;5.12128;50.22177;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE90063713-0301;BE90063713;#N/A;4.56201;50.22846;Pluimvee;DUCK;NA;MEATP;1100;1/04/2019
BE50058830-0301;BE50058830;#N/A;4.2853;50.22867;Pluimvee;CHCK;NA;MEATP;22000;1/04/2019
BE50058830-0302;BE50058830;#N/A;4.2853;50.22867;Pluimvee;CHCK;NA;MEATP;23700;1/04/2019
BE50058830-0303;BE50058830;#N/A;4.2853;50.22867;Pluimvee;CHCK;NA;MEATP;22000;1/04/2019
BE90010903-0301;BE90010903;#N/A;4.41751;50.23029;Pluimvee;CHCK;Yes;CELAY;2800;1/04/2019
BE90016510-0301;BE90016510;#N/A;4.97542;50.2315;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE90097286-0301;BE90097286;#N/A;4.845251255;50.2356099;Pluimvee;CHCK;Yes;MEATP;9600;1/04/2019
BE90007708-0301;BE90007708;#N/A;5.017029342;50.23640177;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90007708-0302;BE90007708;#N/A;5.017029342;50.23640177;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90007708-0303;BE90007708;#N/A;5.017029342;50.23640177;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90010873-0301;BE90010873;#N/A;4.41331;50.2371;Pluimvee;CHCK;NA;MEATP;28663;1/04/2019
BE90010873-0302;BE90010873;#N/A;4.41331;50.2371;Pluimvee;CHCK;NA;MEATP;56337;1/04/2019
BE90077692-0301;BE90077692;#N/A;4.40599;50.23904;Pluimvee;CHCK;Yes;CELAY;3800;1/04/2019
BE90077692-0302;BE90077692;#N/A;4.40599;50.23904;Pluimvee;CHCK;Yes;CELAY;3600;1/04/2019
BE90077692-0303;BE90077692;#N/A;4.40599;50.23904;Pluimvee;CHCK;Yes;CELAY;3000;1/04/2019
BE90040871-0301;BE90040871;#N/A;5.249057546;50.24276817;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE90015506-0301;BE90015506;#N/A;4.33307;50.24477;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE90093450-0301;BE90093450;#N/A;4.36037;50.24497;Pluimvee;CHCK;Yes;CELAY;6000;1/04/2019
BE90011179-0301;BE90011179;#N/A;4.411200679;50.24533421;Pluimvee;CHCK;NA;MEATP;22800;1/04/2019
BE90011179-0302;BE90011179;#N/A;4.411200679;50.24533421;Pluimvee;CHCK;NA;MEATP;26200;1/04/2019
BE90011179-0303;BE90011179;#N/A;4.411200679;50.24533421;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE50059047-0301;BE50059047;#N/A;4.26532;50.24587;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE90095909-0301;BE90095909;#N/A;4.381793873;50.24765023;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE80152459-0301;BE80152459;#N/A;5.6429;50.24955;Pluimvee;CHCK;No;CELAY;49;1/04/2019
BE90020161-0301;BE90020161;#N/A;4.70967;50.24981;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE90097820-0301;BE90097820;#N/A;5.1896;50.2507;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE90011012-0301;BE90011012;#N/A;4.36566;50.25121;Pluimvee;CHCK;NA;MEATP;6500;1/04/2019
BE90011012-0302;BE90011012;#N/A;4.36566;50.25121;Pluimvee;CHCK;NA;MEATP;6500;1/04/2019
BE90007775-0301;BE90007775;#N/A;4.92699;50.25157;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE90007759-0301;BE90007759;#N/A;4.93508;50.25198;Pluimvee;CHCK;NA;MEATP;52000;1/04/2019
BE90077821-0401;BE90077821;#N/A;4.95432;50.2564;Loopvogel;OSTR;Yes;MEATP;320;1/04/2019
BE90098282-0301;BE90098282;#N/A;4.59264;50.25663;Pluimvee;CHCK;Yes;CELAY;199;1/04/2019
BE90040640-0301;BE90040640;#N/A;5.03584;50.25786;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90040640-0302;BE90040640;#N/A;5.03584;50.25786;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90055486-0301;BE90055486;#N/A;5.27822;50.26081;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE90018106-0301;BE90018106;#N/A;4.86465;50.26166;Pluimvee;CHCK;NA;MEATP;16000;1/04/2019
BE90027830-0301;BE90027830;#N/A;4.45651;50.26205;Pluimvee;CHCK;NA;MEATP;56000;1/04/2019
BE65019701-0301;BE65019701;#N/A;6.14557;50.26342;Pluimvee;CHCK;Yes;CELAY;2400;1/04/2019
BE90098592-0301;BE90098592;#N/A;4.72651;50.26448;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90098592-0302;BE90098592;#N/A;4.72651;50.26448;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90095097-0301;BE90095097;#N/A;4.385946102;50.26841954;Pluimvee;CHCK;Yes;CELAY;12000;1/04/2019
BE90097723-0301;BE90097723;#N/A;4.42762;50.26948;Pluimvee;CHCK;Yes;CELAY;9000;1/04/2019
BE90020208-0301;BE90020208;#N/A;4.7491;50.27029;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90093868-0301;BE90093868;#N/A;5.06991;50.27031;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90093868-0302;BE90093868;#N/A;5.06991;50.27031;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90001475-0301;BE90001475;#N/A;4.75998;50.27037;Pluimvee;CHCK;NA;BRM;12500;1/04/2019
BE90006299-0301;BE90006299;#N/A;5.172903265;50.27050741;Pluimvee;CHCK;Yes;BRM;6500;1/04/2019
BE90006299-0302;BE90006299;#N/A;5.172903265;50.27050741;Pluimvee;CHCK;Yes;BRM;6500;1/04/2019
BE90096263-0301;BE90096263;#N/A;5.24701;50.270975;Pluimvee;CHCK;NA;BL;15000;1/04/2019
BE60081822-0301;BE60081822;#N/A;5.84897;50.27215;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE60081822-0302;BE60081822;#N/A;5.84897;50.27215;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90006183-0301;BE90006183;#N/A;5.137208664;50.27540747;Pluimvee;CHCK;Yes;MEATP;100;1/04/2019
BE90006183-0302;BE90006183;#N/A;5.137208664;50.27540747;Pluimvee;CHCK;Yes;CELAY;49;1/04/2019
BE90007831-0301;BE90007831;#N/A;4.77403;50.27548;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE90090397-0301;BE90090397;#N/A;5.26754;50.27616;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90090397-0302;BE90090397;#N/A;5.26754;50.27616;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90002366-0301;BE90002366;#N/A;4.65338;50.27731;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90002366-0302;BE90002366;#N/A;4.65338;50.27731;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE90095429-0301;BE90095429;#N/A;5.240122501;50.27761042;Pluimvee;CHCK;Yes;CELAY;29900;1/04/2019
BE80145428-0401;BE80145428;#N/A;5.90839;50.27973;Loopvogel;OSTR;Yes;MEATP;NA;1/04/2019
BE90016197-0301;BE90016197;#N/A;4.940203949;50.28416108;Pluimvee;CHCK;Yes;MEATP;9600;1/04/2019
BE80016512-0301;BE80016512;#N/A;5.42523;50.28829;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80016512-0302;BE80016512;#N/A;5.42523;50.28829;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE80016512-0303;BE80016512;#N/A;5.42523;50.28829;Pluimvee;CHCK;Yes;MEATP;4800;1/04/2019
BE50063354-0301;BE50063354;#N/A;4.22531;50.28832;Pluimvee;CHCK;NA;MEATP;46000;1/04/2019
BE50063354-0302;BE50063354;#N/A;4.22531;50.28832;Pluimvee;CHCK;NA;MEATP;46000;1/04/2019
BE90016286-0301;BE90016286;#N/A;4.95035;50.2887;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE50139172-0301;BE50139172;#N/A;4.345885;50.28899;Pluimvee;CHCK;Yes;MEATP;6500;1/04/2019
BE50139172-0302;BE50139172;#N/A;4.345885;50.28899;Pluimvee;CHCK;Yes;MEATP;6500;1/04/2019
BE90029035-0301;BE90029035;#N/A;4.870098921;50.29473974;Pluimvee;CHCK;Yes;CELAY;24000;1/04/2019
BE90006558-0301;BE90006558;#N/A;5.08878;50.29626;Pluimvee;CHCK;NA;MEATP;29900;1/04/2019
