name,day_hour,wind_direction,wind_speed
BEITEM,2019-03-12 16,196.3,10.76
BEITEM,2019-03-12 17,199.2,9.285
BEITEM,2019-03-12 18,274.3,12.783
BEITEM,2019-03-12 19,272.2,7.396
BEITEM,2019-03-12 20,265.4,7.654
BEITEM,2019-03-12 21,251.7,5.596
BEITEM,2019-03-12 22,240.7,5.534
BEITEM,2019-03-12 23,238.4,5.388
BEITEM,2019-03-13 00,233,4.961
BEITEM,2019-03-13 01,233.9,5.774
BEITEM,2019-03-13 02,233.1,6.336
BEITEM,2019-03-13 03,231.9,6.548
BEITEM,2019-03-13 04,240.2,7.148
BEITEM,2019-03-13 05,239.6,8.105
BEITEM,2019-03-13 06,250.3,7.897
BEITEM,2019-03-13 07,244.1,8.181
BEITEM,2019-03-13 08,250.6,8.08
BEITEM,2019-03-13 09,256.7,9.659
BEITEM,2019-03-13 10,254.1,9.775
BEITEM,2019-03-13 11,261.9,9.686
BEITEM,2019-03-13 12,263,10.084
BEITEM,2019-03-13 13,267.1,9.582
BEITEM,2019-03-13 14,261.8,9.736
BEITEM,2019-03-13 15,265.1,8.072
BEITEM,2019-03-13 16,277.5,7.603
BEITEM,2019-03-13 17,285.5,8.29
BEITEM,2019-03-13 18,283.7,9.173
BEITEM,2019-03-13 19,280.1,8.245
BEITEM,2019-03-13 20,279.7,7.718
BEITEM,2019-03-13 21,262.2,6.462
BEITEM,2019-03-13 22,268.7,6.117
BEITEM,2019-03-13 23,260.3,5.303
BEITEM,2019-03-14 00,257.7,5.079
BEITEM,2019-03-14 01,262.3,5.682
BEITEM,2019-03-14 02,251.3,4.679
BEITEM,2019-03-14 03,240,5.754
BEITEM,2019-03-14 04,232.2,5.594
BEITEM,2019-03-14 05,225.7,4.797
BEITEM,2019-03-14 06,242.6,6.147
BEITEM,2019-03-14 07,238.6,6.875
BEITEM,2019-03-14 08,229.7,7.155
BEITEM,2019-03-14 09,232.3,6.565
BEITEM,2019-03-14 10,254.5,9.947
BEITEM,2019-03-14 11,257.3,10.299
BEITEM,2019-03-14 12,255,10.704
BEITEM,2019-03-14 13,298.5,8.142
BEITEM,2019-03-14 14,280.8,9.261
BEITEM,2019-03-14 15,280.9,9.019
BEITEM,2019-03-14 16,291.4,9.723
BEITEM,2019-03-14 17,296,8.652
BEITEM,2019-03-14 18,293.5,6.53
BEITEM,2019-03-14 19,287.3,5.045
BEITEM,2019-03-14 20,272.6,4.943
BEITEM,2019-03-14 21,276.5,5.382
BEITEM,2019-03-14 22,249.5,3.285
BEITEM,2019-03-14 23,248.7,3.901
BEITEM,2019-03-15 00,222,3.447
BEITEM,2019-03-15 01,238.8,4.508
BEITEM,2019-03-15 02,265.6,3.728
BEITEM,2019-03-15 03,207.2,3.187
BEITEM,2019-03-15 04,209.7,4.233
BEITEM,2019-03-15 05,264.7,7.681
BEITEM,2019-03-15 06,266.3,9.044
BEITEM,2019-03-15 07,263.9,9.111
BEITEM,2019-03-15 08,263.2,8.844
BEITEM,2019-03-15 09,261.2,8.79
BEITEM,2019-03-15 10,257.5,11.362
BEITEM,2019-03-15 11,256.7,9.894
BEITEM,2019-03-15 12,255.4,9.296
BEITEM,2019-03-15 13,256.8,10.355
BEITEM,2019-03-15 14,256.4,10.858
BEITEM,2019-03-15 15,257.5,10.422
BEITEM,2019-03-15 16,255.3,10.496
BEITEM,2019-03-15 17,257,9.745
BEITEM,2019-03-15 18,260.7,9.496
BEITEM,2019-03-15 19,260.2,8.526
BEITEM,2019-03-15 20,264.4,8.668
BEITEM,2019-03-15 21,260.5,8.474
BEITEM,2019-03-15 22,259.6,6.9
BEITEM,2019-03-15 23,269.5,7.067
BEITEM,2019-03-16 00,262.7,6.416
BEITEM,2019-03-16 01,252.8,6.233
BEITEM,2019-03-16 02,242.8,7.861
BEITEM,2019-03-16 03,243.3,7.454
BEITEM,2019-03-16 04,249.2,8.279
BEITEM,2019-03-16 05,239.5,9.532
BEITEM,2019-03-16 06,243.5,7.432
BEITEM,2019-03-16 07,233.4,8.502
BEITEM,2019-03-16 08,232.1,7.936
BEITEM,2019-03-16 09,230.3,7.67
BEITEM,2019-03-16 10,236,8.309
BEITEM,2019-03-16 11,231.2,9.421
BEITEM,2019-03-16 12,230.1,9.725
BEITEM,2019-03-16 13,231.8,10.601
BEITEM,2019-03-16 14,235.6,9.725
BEITEM,2019-03-16 15,232.6,10.804
BEITEM,2019-03-16 16,229.7,8.616
BEITEM,2019-03-16 17,235.8,6.287
BEITEM,2019-03-16 18,224.5,4.103
BEITEM,2019-03-16 19,229.8,5.104
BEITEM,2019-03-16 20,223.9,4.554
BEITEM,2019-03-16 21,226.7,6.013
BEITEM,2019-03-16 22,223.6,7.119
BEITEM,2019-03-16 23,214.2,8.87
BEITEM,2019-03-17 00,209.6,9.419
BEITEM,2019-03-17 01,213.3,9.459
BEITEM,2019-03-17 02,210.8,7.839
BEITEM,2019-03-17 03,237.7,6.828
BEITEM,2019-03-17 04,255,6.415
BEITEM,2019-03-17 05,248.2,5.963
BEITEM,2019-03-17 06,266.9,5.378
BEITEM,2019-03-17 07,255.5,4.895
BEITEM,2019-03-17 08,256.8,5.493
BEITEM,2019-03-17 09,266.5,7.221
BEITEM,2019-03-17 10,277.5,8.139
BEITEM,2019-03-17 11,274.4,7.265
BEITEM,2019-03-17 12,274.2,8.348
BEITEM,2019-03-17 13,273.2,7.397
BEITEM,2019-03-17 14,262,8.577
BEITEM,2019-03-17 15,332.2,5.132
BEITEM,2019-03-17 16,301.6,3.665
BEITEM,2019-03-17 17,314.1,4.947
BEITEM,2019-03-17 18,259.7,5.712
BEITEM,2019-03-17 19,275.9,5.995
BEITEM,2019-03-17 20,240.7,2.844
BEITEM,2019-03-17 21,217.8,4.172
BEITEM,2019-03-17 22,219,4.092
BEITEM,2019-03-17 23,214,3.699
BEITEM,2019-03-18 00,225.9,3.252
BEITEM,2019-03-18 01,217,2.497
BEITEM,2019-03-18 02,231.7,2.83
BEITEM,2019-03-18 03,236.2,2.449
BEITEM,2019-03-18 04,215.2,2.288
BEITEM,2019-03-18 05,260.1,2.885
BEITEM,2019-03-18 06,277,4.023
BEITEM,2019-03-18 07,265,2.289
BEITEM,2019-03-18 08,262.2,2.564
BEITEM,2019-03-18 09,263.3,3.339
BEITEM,2019-03-18 10,280.9,3.707
BEITEM,2019-03-18 11,262,2.413
BEITEM,2019-03-18 12,280.9,4.525
BEITEM,2019-03-18 13,300.9,5.437
BEITEM,2019-03-18 14,292.4,7.068
BEITEM,2019-03-18 15,317.3,5.585
BEITEM,2019-03-18 16,327.3,5.033
BEITEM,2019-03-18 17,329.6,3.842
BEITEM,2019-03-18 18,325.7,2.097
BEITEM,2019-03-18 19,296.8,1.191
BEITEM,2019-03-18 20,191,1.147
BEITEM,2019-03-18 21,213.2,1.113
BEITEM,2019-03-18 22,214.1,1
BEITEM,2019-03-18 23,0,0
BEITEM,2019-03-19 00,206.2,1.832
BEITEM,2019-03-19 01,201.1,1.698
BEITEM,2019-03-19 02,156.4,1.074
BEITEM,2019-03-19 03,161.8,1.112
BEITEM,2019-03-19 04,184.5,1.001
BEITEM,2019-03-19 05,183.7,1.478
BEITEM,2019-03-19 06,187.6,2.197
BEITEM,2019-03-19 07,191,2.125
BEITEM,2019-03-19 08,221.3,2.041
BEITEM,2019-03-19 09,208.4,2.252
BEITEM,2019-03-19 10,212.4,3.087
BEITEM,2019-03-19 11,232.3,3.034
BEITEM,2019-03-19 12,225.9,2.896
BEITEM,2019-03-19 13,240.4,2.664
BEITEM,2019-03-19 14,256.8,2.552
BEITEM,2019-03-19 15,264.9,2.642
BEITEM,2019-03-19 16,275.1,2.598
BEITEM,2019-03-19 17,283.6,2.219
BEITEM,2019-03-19 18,210.5,1.245
BEITEM,2019-03-19 19,194.2,1.052
BEITEM,2019-03-19 20,260.3,2.59
BEITEM,2019-03-19 21,236.2,1.688
BEITEM,2019-03-19 22,218.7,2.049
BEITEM,2019-03-19 23,212.5,2.838
BEITEM,2019-03-20 00,220,2.646
BEITEM,2019-03-20 01,224.2,2.926
BEITEM,2019-03-20 02,206.4,2.799
BEITEM,2019-03-20 03,210.4,3.216
BEITEM,2019-03-20 04,205.8,2.674
BEITEM,2019-03-20 05,199.8,2.651
BEITEM,2019-03-20 06,218.5,2.007
BEITEM,2019-03-20 07,199.2,1.901
BEITEM,2019-03-20 08,196.9,2.296
BEITEM,2019-03-20 09,214.5,4.912
BEITEM,2019-03-20 10,234.1,4.201
BEITEM,2019-03-20 11,230.2,3.244
BEITEM,2019-03-20 12,264.7,3.68
BEITEM,2019-03-20 13,239.2,3.484
BEITEM,2019-03-20 14,224.7,3.953
BEITEM,2019-03-20 15,236.3,3.205
BEITEM,2019-03-20 16,230.4,2.952
BEITEM,2019-03-20 17,276.5,1.818
BEITEM,2019-03-20 18,223.9,1.837
BEITEM,2019-03-20 19,296.2,1.757
BEITEM,2019-03-20 20,290.9,2.853
BEITEM,2019-03-20 21,277.8,1.418
BEITEM,2019-03-20 22,220.5,1.004
BEITEM,2019-03-20 23,195.7,1
BEITEM,2019-03-21 00,232.8,1.509
BEITEM,2019-03-21 01,211.1,1.528
BEITEM,2019-03-21 02,247.7,1.448
BEITEM,2019-03-21 03,187.4,1.042
BEITEM,2019-03-21 04,0,0
BEITEM,2019-03-21 05,220.8,1.818
BEITEM,2019-03-21 06,219.1,1.682
BEITEM,2019-03-21 07,169.4,1.904
BEITEM,2019-03-21 08,216.3,2.428
BEITEM,2019-03-21 09,244.6,1.933
BEITEM,2019-03-21 10,243.1,3.076
BEITEM,2019-03-21 11,261,3.506
BEITEM,2019-03-21 12,269,2.67
BEITEM,2019-03-21 13,252.5,3.174
BEITEM,2019-03-21 14,254.9,2.125
BEITEM,2019-03-21 15,291.6,2.056
BEITEM,2019-03-21 16,308.3,2.723
BEITEM,2019-03-21 17,325.2,1.918
BEITEM,2019-03-21 18,318.2,2.323
BEITEM,2019-03-21 19,338.7,1.92
BEITEM,2019-03-21 20,335.7,1.875
BEITEM,2019-03-21 21,16.8,1.221
BEITEM,2019-03-21 22,81.3,1
BEITEM,2019-03-21 23,101,1.161
BEITEM,2019-03-22 00,62.2,1.491
BEITEM,2019-03-22 01,113.5,1.489
BEITEM,2019-03-22 02,44.5,1.263
BEITEM,2019-03-22 03,80,1.369
BEITEM,2019-03-22 04,68.3,2.237
BEITEM,2019-03-22 05,88.3,2.313
BEITEM,2019-03-22 06,102.5,1.934
BEITEM,2019-03-22 07,66.2,1
BEITEM,2019-03-22 08,116.4,1
BEITEM,2019-03-22 09,0,0
BEITEM,2019-03-22 10,157.2,2.018
BEITEM,2019-03-22 11,193.8,1.288
BEITEM,2019-03-22 12,228.9,1.186
BEITEM,2019-03-22 13,245,2.114
BEITEM,2019-03-22 14,258.2,1.529
BEITEM,2019-03-22 15,261.3,1.991
BEITEM,2019-03-22 16,247.8,2.791
BEITEM,2019-03-22 17,327.2,4.142
BEITEM,2019-03-22 18,332,4.318
BEITEM,2019-03-22 19,334.2,2.056
BEITEM,2019-03-22 20,330.6,1.751
BEITEM,2019-03-22 21,307.2,2.156
BEITEM,2019-03-22 22,301.5,3.561
BEITEM,2019-03-22 23,305.8,3.556
BEITEM,2019-03-23 00,260.2,2.006
BEITEM,2019-03-23 01,267.2,1.073
BEITEM,2019-03-23 02,280.4,1.675
BEITEM,2019-03-23 03,269,1.337
BEITEM,2019-03-23 04,325.7,1.664
BEITEM,2019-03-23 05,226.7,1.25
BEITEM,2019-03-23 06,254,2.215
BEITEM,2019-03-23 07,246.8,1
BEITEM,2019-03-23 08,269.9,1.228
BEITEM,2019-03-23 09,264.7,1.098
BEITEM,2019-03-23 10,313.9,2.135
BEITEM,2019-03-23 11,346.8,1.992
BEITEM,2019-03-23 12,26.9,1.245
BEITEM,2019-03-23 13,349.1,2.633
BEITEM,2019-03-23 14,18,5.279
BEITEM,2019-03-23 15,24.8,4.555
BEITEM,2019-03-23 16,29.9,4.674
BEITEM,2019-03-23 17,11,3.908
BEITEM,2019-03-23 18,21.8,3.781
BEITEM,2019-03-23 19,20.3,4.442
BEITEM,2019-03-23 20,26.5,3.399
BEITEM,2019-03-23 21,27.4,3.998
BEITEM,2019-03-23 22,26.6,3.533
BEITEM,2019-03-23 23,23.6,3.805
BEITEM,2019-03-24 00,36.4,3.72
BEITEM,2019-03-24 01,39.5,3.448
BEITEM,2019-03-24 02,27.5,2.783
BEITEM,2019-03-24 03,38.7,2.622
BEITEM,2019-03-24 04,21.7,3.206
BEITEM,2019-03-24 05,21.3,2.342
BEITEM,2019-03-24 06,39.8,1.393
BEITEM,2019-03-24 07,29.8,1.725
BEITEM,2019-03-24 08,22.7,3.006
BEITEM,2019-03-24 09,8.9,3.777
BEITEM,2019-03-24 10,11.9,2.605
BEITEM,2019-03-24 11,358.7,4.065
BEITEM,2019-03-24 12,342.2,5.375
BEITEM,2019-03-24 13,356.2,4.266
BEITEM,2019-03-24 14,355.6,4.021
BEITEM,2019-03-24 15,323.6,3.898
BEITEM,2019-03-24 16,329,4.243
BEITEM,2019-03-24 17,322.9,4.217
BEITEM,2019-03-24 18,318.6,1.945
BEITEM,2019-03-24 19,251.1,1.112
BEITEM,2019-03-24 20,241.6,1
BEITEM,2019-03-24 21,263.4,3.008
BEITEM,2019-03-24 22,270.1,3.457
BEITEM,2019-03-24 23,259,3.543
BEITEM,2019-03-25 00,259.6,3.3
BEITEM,2019-03-25 01,261.9,3.428
BEITEM,2019-03-25 02,276.6,4.378
BEITEM,2019-03-25 03,285,4.176
BEITEM,2019-03-25 04,305.5,5.264
BEITEM,2019-03-25 05,309.2,5.636
BEITEM,2019-03-25 06,318.8,4.629
BEITEM,2019-03-25 07,319.2,4.606
BEITEM,2019-03-25 08,340.1,7.554
BEITEM,2019-03-25 09,337.3,7.629
BEITEM,2019-03-25 10,337.9,8.86
BEITEM,2019-03-25 11,338,8.964
BEITEM,2019-03-25 12,343.2,8.4
BEITEM,2019-03-25 13,348.7,9.877
BEITEM,2019-03-25 14,344.9,8.811
BEITEM,2019-03-25 15,342.6,7.884
BEITEM,2019-03-25 16,343.4,7.598
BEITEM,2019-03-25 17,339.4,5.725
BEITEM,2019-03-25 18,350.3,7.56
BEITEM,2019-03-25 19,340.3,6.738
BEITEM,2019-03-25 20,353.6,5.745
BEITEM,2019-03-25 21,342.5,4.725
BEITEM,2019-03-25 22,350.3,4.9
BEITEM,2019-03-25 23,345.7,4.338
BEITEM,2019-03-26 00,357.6,3.812
BEITEM,2019-03-26 01,358.7,3.636
BEITEM,2019-03-26 02,355.9,2.813
BEITEM,2019-03-26 03,350.3,2.03
BEITEM,2019-03-26 04,302.1,1.941
BEITEM,2019-03-26 05,303.7,2.484
BEITEM,2019-03-26 06,308.9,2.114
BEITEM,2019-03-26 07,293,1.918
BEITEM,2019-03-26 08,313.6,2.12
BEITEM,2019-03-26 09,330.6,3.868
BEITEM,2019-03-26 10,311.5,3.621
BEITEM,2019-03-26 11,323,3.965
BEITEM,2019-03-26 12,318.1,3.464
BEITEM,2019-03-26 13,323.2,3.053
BEITEM,2019-03-26 14,276.4,4.417
BEITEM,2019-03-26 15,321,4.48
BEITEM,2019-03-26 16,319.1,4.97
BEITEM,2019-03-26 17,324.6,5.141
BEITEM,2019-03-26 18,320.3,3.691
BEITEM,2019-03-26 19,321,2.434
BEITEM,2019-03-26 20,293.3,1.67
BEITEM,2019-03-26 21,321.5,1.184
BEITEM,2019-03-26 22,282.5,1.765
BEITEM,2019-03-26 23,343.8,1.329
BEITEM,2019-03-27 00,281.3,1
BEITEM,2019-03-27 01,242.2,1.237
BEITEM,2019-03-27 02,284.7,1
BEITEM,2019-03-27 03,297.4,1.199
BEITEM,2019-03-27 04,0,0
BEITEM,2019-03-27 05,265.8,1.024
BEITEM,2019-03-27 06,110.5,1
BEITEM,2019-03-27 07,0,0
BEITEM,2019-03-27 08,104.1,1.418
BEITEM,2019-03-27 09,208.5,1
BEITEM,2019-03-27 10,260,1.504
BEITEM,2019-03-27 11,297.4,1
BEITEM,2019-03-27 12,17.8,2.511
BEITEM,2019-03-27 13,37.1,1.678
BEITEM,2019-03-27 14,4.5,1.707
BEITEM,2019-03-27 15,323,3.183
BEITEM,2019-03-27 16,355.2,2.101
BEITEM,2019-03-27 17,348,2.535
BEITEM,2019-03-27 18,6.8,3.021
BEITEM,2019-03-27 19,334.9,2.401
BEITEM,2019-03-27 20,352.8,2.5
BEITEM,2019-03-27 21,3.1,1.925
BEITEM,2019-03-27 22,284.7,1.172
BEITEM,2019-03-27 23,333.1,1.525
BEITEM,2019-03-28 00,326.3,1.22
BEITEM,2019-03-28 01,0,0
BEITEM,2019-03-28 02,300,1.167
BEITEM,2019-03-28 03,331.5,1.408
BEITEM,2019-03-28 04,299.2,1
BEITEM,2019-03-28 05,279.1,1.076
BEITEM,2019-03-28 06,355.9,1
BEITEM,2019-03-28 07,298.2,1
BEITEM,2019-03-28 08,331.3,1
BEITEM,2019-03-28 09,52.5,1.169
BEITEM,2019-03-28 10,51.6,1.219
BEITEM,2019-03-28 11,62.6,2.075
BEITEM,2019-03-28 12,30.5,2.803
BEITEM,2019-03-28 13,22.8,2.046
BEITEM,2019-03-28 14,63.9,2.387
BEITEM,2019-03-28 15,58.5,1.883
BEITEM,2019-03-28 16,31.3,2.475
BEITEM,2019-03-28 17,42.1,2.995
BEITEM,2019-03-28 18,36.8,2.887
BEITEM,2019-03-28 19,26.5,2.426
BEITEM,2019-03-28 20,36.1,1.682
BEITEM,2019-03-28 21,37.5,1.502
BEITEM,2019-03-28 22,25.1,1
BEITEM,2019-03-28 23,21.8,1.11
BEITEM,2019-03-29 00,57.6,1.777
BEITEM,2019-03-29 01,48.8,1.562
BEITEM,2019-03-29 02,59.2,1.179
BEITEM,2019-03-29 03,50.1,1.053
BEITEM,2019-03-29 04,68.6,1
BEITEM,2019-03-29 05,55.7,1.394
BEITEM,2019-03-29 06,86.9,1
BEITEM,2019-03-29 07,62.9,1.226
BEITEM,2019-03-29 08,69,1.732
BEITEM,2019-03-29 09,86.7,1.867
BEITEM,2019-03-29 10,103.9,1.952
BEITEM,2019-03-29 11,51.9,1.249
BEITEM,2019-03-29 12,94,1.586
BEITEM,2019-03-29 13,71.6,1.973
BEITEM,2019-03-29 14,116,2.903
BEITEM,2019-03-29 15,96.2,3.228
BEITEM,2019-03-29 16,85.2,3.05
BEITEM,2019-03-29 17,91.6,2.824
BEITEM,2019-03-29 18,51.5,1.931
BEITEM,2019-03-29 19,47.8,1.333
BEITEM,2019-03-29 20,23.8,1.883
BEITEM,2019-03-29 21,54.1,2.72
BEITEM,2019-03-29 22,28.6,1.818
BEITEM,2019-03-29 23,66.3,1.309
BEITEM,2019-03-30 00,63.4,1.531
BEITEM,2019-03-30 01,69.9,1
BEITEM,2019-03-30 02,166.3,1
BEITEM,2019-03-30 03,0,0
BEITEM,2019-03-30 04,180.3,1
BEITEM,2019-03-30 05,202.7,1
BEITEM,2019-03-30 06,209.6,1
BEITEM,2019-03-30 07,185.2,2.288
BEITEM,2019-03-30 08,203.8,1.84
BEITEM,2019-03-30 09,200.5,2.369
BEITEM,2019-03-30 10,208,2.938
BEITEM,2019-03-30 11,206.7,3.778
BEITEM,2019-03-30 12,211.3,4.632
BEITEM,2019-03-30 13,218.8,3.871
BEITEM,2019-03-30 14,269.6,3.378
BEITEM,2019-03-30 15,255.9,3.658
BEITEM,2019-03-30 16,261.7,3.199
BEITEM,2019-03-30 17,348.9,3.196
BEITEM,2019-03-30 18,357.8,3.9
BEITEM,2019-03-30 19,33.6,2.118
BEITEM,2019-03-30 20,36.9,2.023
BEITEM,2019-03-30 21,49.1,2.091
BEITEM,2019-03-30 22,73,1.415
BEITEM,2019-03-30 23,347.4,1
BEITEM,2019-03-31 00,330.4,1
BEITEM,2019-03-31 01,20.1,1.898
BEITEM,2019-03-31 02,38.7,1.919
BEITEM,2019-03-31 03,48.2,3.557
BEITEM,2019-03-31 04,55.1,3.566
BEITEM,2019-03-31 05,50.4,3.709
BEITEM,2019-03-31 06,35.8,3.844
BEITEM,2019-03-31 07,45.9,5.73
BEITEM,2019-03-31 08,45.8,7.543
BEITEM,2019-03-31 09,48.4,6.913
BEITEM,2019-03-31 10,51.1,6.926
BEITEM,2019-03-31 11,43.9,7.177
BEITEM,2019-03-31 12,43.9,7.274
BEITEM,2019-03-31 13,50.1,7.15
BEITEM,2019-03-31 14,43.9,6.307
BEITEM,2019-03-31 15,37.1,6.178
BEITEM,2019-03-31 16,38.3,5.813
BEITEM,2019-03-31 17,47.8,6.94
BEITEM,2019-03-31 18,37.7,5.344
BEITEM,2019-03-31 19,43.3,4.461
BEITEM,2019-03-31 20,44.6,4.782
BEITEM,2019-03-31 21,47,4.492
BEITEM,2019-03-31 22,49.7,4.505
BEITEM,2019-03-31 23,53.8,4.77
BEITEM,2019-04-01 00,48.6,4.799
BEITEM,2019-04-01 01,52.6,4.452
BEITEM,2019-04-01 02,52.4,5.157
BEITEM,2019-04-01 03,54.9,5.295
BEITEM,2019-04-01 04,57.9,4.772
BEITEM,2019-04-01 05,63.1,4.386
BEITEM,2019-04-01 06,67.1,4.531
BEITEM,2019-04-01 07,65.7,5.14
BEITEM,2019-04-01 08,73.9,5.098
BEITEM,2019-04-01 09,70.1,4.386
BEITEM,2019-04-01 10,81,3.984
BEITEM,2019-04-01 11,68.8,3.858
BEITEM,2019-04-01 12,66.6,3.737
BEITEM,2019-04-01 13,68.4,4.025
BEITEM,2019-04-01 14,74.2,4.039
BEITEM,2019-04-01 15,67.9,4.146
BEITEM,2019-04-01 16,97.5,3.846
BEITEM,2019-04-01 17,94.4,3.104
BEITEM,2019-04-01 18,89.7,2.57
BEITEM,2019-04-01 19,77,2.245
BEITEM,2019-04-01 20,82.4,2.089
BEITEM,2019-04-01 21,112.3,1.826
BEITEM,2019-04-01 22,104.2,1.695
BEITEM,2019-04-01 23,116.9,1.7
BEITEM,2019-04-02 00,117.3,1.503
BEITEM,2019-04-02 01,135.1,2.157
BEITEM,2019-04-02 02,144.9,2.44
BEITEM,2019-04-02 03,165.4,2.438
BEITEM,2019-04-02 04,171.2,2.458
BEITEM,2019-04-02 05,177.8,3.901
BEITEM,2019-04-02 06,169,2.656
BEITEM,2019-04-02 07,185.6,3.143
BEITEM,2019-04-02 08,201.2,3.796
BEITEM,2019-04-02 09,178,3.762
BEITEM,2019-04-02 10,165,4.075
BEITEM,2019-04-02 11,181.9,4.816
BEITEM,2019-04-02 12,196.1,5.728
BEITEM,2019-04-02 13,264.2,6.661
BEITEM,2019-04-02 14,247.7,5.962
BEITEM,2019-04-02 15,234.2,7.983
BEITEM,2019-04-02 16,245.2,7.672
BEITEM,2019-04-02 17,255.2,6.666
BEITEM,2019-04-02 18,256.6,4.984
BEITEM,2019-04-02 19,230.2,3.966
BEITEM,2019-04-02 20,236.3,3.918
BEITEM,2019-04-02 21,217.2,2.938
BEITEM,2019-04-02 22,200.1,2.754
BEITEM,2019-04-02 23,217.6,2.901
BEITEM,2019-04-03 00,193.2,3.096
BEITEM,2019-04-03 01,190.3,2.417
BEITEM,2019-04-03 02,180.1,2.672
BEITEM,2019-04-03 03,198.7,2.334
BEITEM,2019-04-03 04,156.7,2.233
BEITEM,2019-04-03 05,135.5,2.383
BEITEM,2019-04-03 06,158.9,2.855
BEITEM,2019-04-03 07,181.4,3.845
BEITEM,2019-04-03 08,198.9,6.149
BEITEM,2019-04-03 09,191.1,5.163
BEITEM,2019-04-03 10,211.4,4.646
BEITEM,2019-04-03 11,220.2,4.881
BEITEM,2019-04-03 12,206.5,5.311
BEITEM,2019-04-03 13,182.9,5.27
BEITEM,2019-04-03 14,239.1,3.143
BEITEM,2019-04-03 15,221.9,4.981
BEITEM,2019-04-03 16,227.1,2.647
BEITEM,2019-04-03 17,279,1.86
BEITEM,2019-04-03 18,162.1,1.876
BEITEM,2019-04-03 19,211.7,1.925
BEITEM,2019-04-03 20,160.4,1.943
BEITEM,2019-04-03 21,165.2,1
BEITEM,2019-04-03 22,152.2,1.333
BEITEM,2019-04-03 23,160.9,1.557
BEITEM,2019-04-04 00,191.9,2.257
BEITEM,2019-04-04 01,184.4,1.668
BEITEM,2019-04-04 02,178.1,2.348
BEITEM,2019-04-04 03,151.7,2.084
BEITEM,2019-04-04 04,149.2,2.406
BEITEM,2019-04-04 05,150.8,2.373
BEITEM,2019-04-04 06,140.9,2.364
BEITEM,2019-04-04 07,145.9,2.606
BEITEM,2019-04-04 08,160.2,3.19
BEITEM,2019-04-04 09,169.4,3.31
BEITEM,2019-04-04 10,186.3,3.328
BEITEM,2019-04-04 11,179.3,4.55
BEITEM,2019-04-04 12,152.1,4.516
BEITEM,2019-04-04 13,175.5,4.847
BEITEM,2019-04-04 14,166.5,4.232
BEITEM,2019-04-04 15,169.8,3.898
BEITEM,2019-04-04 16,168.5,4.232
BEITEM,2019-04-04 17,154.8,2.92
BEITEM,2019-04-04 18,152.8,2.095
BEITEM,2019-04-04 19,130.3,1.695
BEITEM,2019-04-04 20,123.8,1.616
BEITEM,2019-04-04 21,125.9,1.887
BEITEM,2019-04-04 22,135.5,2.528
BEITEM,2019-04-04 23,138.3,2.565
BEITEM,2019-04-05 00,127.3,1.362
BEITEM,2019-04-05 01,145.1,1.203
BEITEM,2019-04-05 02,132.9,1.602
BEITEM,2019-04-05 03,124.2,1.434
BEITEM,2019-04-05 04,98.2,1.586
BEITEM,2019-04-05 05,117.2,1.408
BEITEM,2019-04-05 06,85,1.369
BEITEM,2019-04-05 07,108.7,2.033
BEITEM,2019-04-05 08,145.4,1.972
BEITEM,2019-04-05 09,143.6,2.533
BEITEM,2019-04-05 10,109.4,3.479
BEITEM,2019-04-05 11,133.3,3.973
BEITEM,2019-04-05 12,126.2,4.363
BEITEM,2019-04-05 13,106.4,4.103
BEITEM,2019-04-05 14,104.9,4.874
BEITEM,2019-04-05 15,98.4,4.77
BEITEM,2019-04-05 16,117.7,3.504
BEITEM,2019-04-05 17,98.2,4.043
BEITEM,2019-04-05 18,77.3,3.421
BEITEM,2019-04-05 19,63.7,2.538
BEITEM,2019-04-05 20,54.9,3.117
BEITEM,2019-04-05 21,58.5,3.507
BEITEM,2019-04-05 22,79.8,3.06
BEITEM,2019-04-05 23,75.6,2.124
BEITEM,2019-04-06 00,61.7,2.814
BEITEM,2019-04-06 01,69,1.431
BEITEM,2019-04-06 02,56.7,1.766
BEITEM,2019-04-06 03,61.7,2.214
BEITEM,2019-04-06 04,71.7,2.025
BEITEM,2019-04-06 05,76.7,2.035
BEITEM,2019-04-06 06,69.9,1.766
BEITEM,2019-04-06 07,78.1,2.138
BEITEM,2019-04-06 08,85.3,2.503
BEITEM,2019-04-06 09,88.1,2.274
BEITEM,2019-04-06 10,81.1,1.832
BEITEM,2019-04-06 11,77.1,2.028
BEITEM,2019-04-06 12,78.2,1.962
BEITEM,2019-04-06 13,65.6,3.345
BEITEM,2019-04-06 14,54.3,4.289
BEITEM,2019-04-06 15,80.6,3.718
BEITEM,2019-04-06 16,88.1,2.91
BEITEM,2019-04-06 17,87.8,4.335
BEITEM,2019-04-06 18,73.1,3.804
BEITEM,2019-04-06 19,35.1,2.364
BEITEM,2019-04-06 20,30.3,1.468
BEITEM,2019-04-06 21,358.9,1.857
BEITEM,2019-04-06 22,24.9,2.311
BEITEM,2019-04-06 23,37.7,2.139
BEITEM,2019-04-07 00,28.3,1.328
BEITEM,2019-04-07 01,33.4,1.458
BEITEM,2019-04-07 02,273,1
BEITEM,2019-04-07 03,337.4,1.324
BEITEM,2019-04-07 04,5.5,1.723
BEITEM,2019-04-07 05,300.3,1
BEITEM,2019-04-07 06,283.5,1
BEITEM,2019-04-07 07,324.7,1.288
